http://zasshi.news.yahoo.co.jp/article?a=20140725-00010000-bjournal-ent
Word	TFIDF
覚せい	0.0035559371151037363
時	0.0023094688221709007
注目	0.0035559371151037363
元	0.0035559371151037363
Buzz	0.0023094688221709007
プライベート	0.0022873317009373282
抽出	0.0014869307995978992
行っ	0.002755536213764308
界	0.0035559371151037363
いまだに	0.007111874230207473
直接	0.002755536213764308
黒い	0.002755536213764308
賑わせる	0.0035559371151037363
テレビ	0.02844749692082989
言え	0.002755536213764308
おおらか	0.0035559371151037363
芸能人	0.0035559371151037363
で	0.012702078521939953
て	0.016166281755196306
スキル	0.0035559371151037363
だ	0.006861995102811985
的	0.003910270624849758
無効	0.0011547344110854503
たい	0.0011547344110854503
ね	0.0045746634018746565
）	0.004618937644341801
突撃	0.002755536213764308
（	0.004618937644341801
は	0.02771362586605081
汚染	0.0035559371151037363
もっと	0.0011547344110854503
の	0.03464203233256351
当時	0.002755536213764308
者	0.005947723198391597
と	0.013089277051091485
に	0.03579676674364896
な	0.005235710820436594
こちら	0.0011547344110854503
経て	0.0035559371151037363
挙げる	0.0035559371151037363
よほど	0.0035559371151037363
ば	0.01377768106882154
のち	0.0035559371151037363
ログイン	0.0011547344110854503
経と	0.0035559371151037363
充実	0.0035559371151037363
まし	0.013685947186974155
：	0.002755536213764308
ます	0.006928406466512702
割合	0.0035559371151037363
経っ	0.002755536213764308
低い	0.0035559371151037363
握手	0.0035559371151037363
変更	0.0011547344110854503
